id,filename,youtubeid,vimeoid,title,creator,date,description,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll082,nspc_pearlVTurner_album01_0025.jpeg,,,Pearl V. Turner photo 82,Pearl V. Turner,8/20/1914,"Film photo of people gathered in a campsite; caption ""Pancakes-no salt no bread""",,Colorado,,,"Pg 25, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll083,nspc_pearlVTurner_album01_0025.jpeg,,,Pearl V. Turner photo 83,Pearl V. Turner,8/18/1914,"Film photo of people leaning against a log; caption ""Sleeping out- no baggage""",,Colorado,,,"Pg 25, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll084,nspc_pearlVTurner_album01_0026.jpeg,,,Pearl V. Turner photo 84,Pearl V. Turner,8/14/1914,"Film photo of people sitting on a log with coffee cups; caption ""Some Prometheus brought a coffee pot""",,Colorado,,,"Pg 26, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll085,nspc_pearlVTurner_album01_0026.jpeg,,,Pearl V. Turner photo 85,Pearl V. Turner,8/19/1914,"Film photo of people standing in a campsite; caption ""Baggage which had been scattered now began to come in""",,Colorado,,,"Pg 26, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll086,nspc_pearlVTurner_album01_0026.jpeg,,,Pearl V. Turner photo 86,Pearl V. Turner,8/x/1914,"Film photo of people standing in a campsite with a cabin; caption ""Forester's Cabin It sheltered twenty-five packed like sardines on floor"" ",,Colorado,,,"Pg 26, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll087,nspc_pearlVTurner_album01_0027.jpeg,,,Pearl V. Turner photo 87,Pearl V. Turner,8/15/1914,"Film photo of a woman standing on rocks in a forest wearing a poncho, centered; caption ""After the Deluge I borrowed a poncho""",,Colorado,,,"Pg 27, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll088,nspc_pearlVTurner_album01_0027.jpeg,,,Pearl V. Turner photo 88,Pearl V. Turner,8/15/1914,"Film photo of a woman standing on rocks in a forest wearing a poncho, to the right; caption ""After the Deluge I borrowed a poncho""",,Colorado,,,"Pg 27, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll089,nspc_pearlVTurner_album01_0027.jpeg,,,Pearl V. Turner photo 89,Pearl V. Turner,8/x/1914,Film photo of a person standing in front of a mountain and trees; no caption,,Colorado,,,"Pg 27, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll090,nspc_pearlVTurner_album01_0027.jpeg,,,Pearl V. Turner photo 90,Pearl V. Turner,8/x/1914,Film photo of a mountain with a tree in the foreground; no caption,,Colorado,,,"Pg 27, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll091,nspc_pearlVTurner_album01_0028.jpeg,,,Pearl V. Turner photo 91,Pearl V. Turner,8/x/1914,Film photo of people standing in a group in front of a mountain range; no caption,,Colorado,,,"Pg 28, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll092,nspc_pearlVTurner_album01_0028.jpeg,,,Pearl V. Turner photo 92,Pearl V. Turner,8/x/1914,Film photo of a body of water in front of a mountain side; no caption,,Colorado,,,"Pg 28, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll093,nspc_pearlVTurner_album01_0028.jpeg,,,Pearl V. Turner photo 93,Pearl V. Turner,8/x/1914,Film photo of a mountain range with the sky; no caption,,Colorado,,,"Pg 28, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll094,nspc_pearlVTurner_album01_0028.jpeg,,,Pearl V. Turner photo 94,Pearl V. Turner,8/x/1914,Film photo of people standing on a rocky crest with a mountain range in the background; no caption ,,Colorado,,,"Pg 28, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll095,nspc_pearlVTurner_album01_0029.jpeg,,,Pearl V. Turner photo 95,Pearl V. Turner,8/x/1914,"Film photo of a person and a horse standing together with a mountain range; caption ""Flattop""",,"Flattop Mountain, Colorado",,,"Pg 29, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll096,nspc_pearlVTurner_album01_0029.jpeg,,,Pearl V. Turner photo 96,Pearl V. Turner,8/x/1914,"Film photo of a person guiding a horse out of snow; caption ""to Falttop""",,"Flattop Mountain, Colorado",,,"Pg 29, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll097,nspc_pearlVTurner_album01_0029.jpeg,,,Pearl V. Turner photo 97,Pearl V. Turner,8/x/1914,"Film photo of a rocky slope with a mountain range; caption ""to Flattop""",,"Flattop Mountain, Colorado",,,"Pg 29, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll098,nspc_pearlVTurner_album01_0029.jpeg,,,Pearl V. Turner photo 98,Pearl V. Turner,8/x/1914,Film photo of a group of people on the summit of a mountain,,"Flattop Mountain, Colorado",,,"Pg 29, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll099,nspc_pearlVTurner_album01_0030.jpeg,,,Pearl V. Turner photo 99,Pearl V. Turner,8/x/1914,Film photo of two people on a mountian summit; no caption ,,Colorado,,,"Pg 30, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll100,nspc_pearlVTurner_album01_0030.jpeg,,,Pearl V. Turner photo 100,Pearl V. Turner,8/x/1914,Film photo of a group of people looking out to mountains; no caption,,Colorado,,,"Pg 30, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll101,nspc_pearlVTurner_album01_0030.jpeg,,,Pearl V. Turner photo 101,Pearl V. Turner,8/x/1914,Film photo of people on top of rocks with an American Flag; no caption,,Colorado,,,"Pg 30, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll102,nspc_pearlVTurner_album01_0031.jpeg,,,Pearl V. Turner photo 102,Pearl V. Turner,8/x/1914,"Film photo of a landscape with mountains, trees, and a person looking out; caption ""To Mt Julian""",,"Mount Julian, Colorado",,,"Pg 31, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll103,nspc_pearlVTurner_album01_0031.jpeg,,,Pearl V. Turner photo 103,Pearl V. Turner,8/x/1914,Film photo of a landscape with a mountain range; no caption,,Colorado,,,"Pg 31, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll104,nspc_pearlVTurner_album01_0031.jpeg,,,Pearl V. Turner photo 104,Pearl V. Turner,8/19/1914,"FIlm photo of a snow field, a frozen lake and a mountainside; caption ""Frozen Lake""",,Colorado,,,"Pg 31, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll105,nspc_pearlVTurner_album01_0032.jpeg,,,Pearl V. Turner photo 105,Pearl V. Turner,8/20/1914,"Film photo of people walking on a rocky ridge with mountains; caption ""To Mt Chapin""",,"Mount Chapin, Colorado",,,"Pg 32, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll106,nspc_pearlVTurner_album01_0032.jpeg,,,Pearl V. Turner photo 106,Pearl V. Turner,8/x/1914,FIlm photo of people busy at a campsite; no caption,,Colorado,,,"Pg 32, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll107,nspc_pearlVTurner_album01_0032.jpeg,,,Pearl V. Turner photo 107,Pearl V. Turner,8/x/1914,Film photo of people on a rocky summit; no caption,,Colorado,,,"Pg 32, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll108,nspc_pearlVTurner_album01_0032.jpeg,,,Pearl V. Turner photo 108,Pearl V. Turner,8/20/1914,"FIlm photo of a person on a rocky mountain face; caption ""To Mt Ypsilon""",,"Mount Ypsilon, Colorado",,,"Pg 32, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll109,nspc_pearlVTurner_album01_0033.jpeg,,,Pearl V. Turner photo 109,Pearl V. Turner,8/x/1914,Film photo of a lake with trees and a mountain peak in the background; no caption,,Colorado,,,"Pg 33, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll110,nspc_pearlVTurner_album01_0033.jpeg,,,Pearl V. Turner photo 110,Pearl V. Turner,8/x/1914,Film photo of a lake with hills; no caption,,Colorado,,,"Pg 33, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll111,nspc_pearlVTurner_album01_0033.jpeg,,,Pearl V. Turner photo 111,Pearl V. Turner,8/20/1914,"Film photo of mountains with trees; caption ""Down toward Horseshoe Park""",,"Horseshoe Park, Colorado",,,"Pg 33, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll112,nspc_pearlVTurner_album01_0034.jpeg,,,Pearl V. Turner photo 112,Pearl V. Turner,8/x/1914,"Film photo of a lanscape with trees, fields, and a distant mountain range; no caption",,Colorado,,,"Pg 34, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll113,nspc_pearlVTurner_album01_0034.jpeg,,,Pearl V. Turner photo 113,Pearl V. Turner,8/x/1914,Film photo of a mountain range with trees; no caption,,Colorado,,,"Pg 34, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll114,nspc_pearlVTurner_album01_0034.jpeg,,,Pearl V. Turner photo 114,Pearl V. Turner,8/x/1914,Film photo of a person sitting on a ledge with a view of a lake and mountain range; no caption,,Colorado,,,"Pg 34, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll115,nspc_pearlVTurner_album01_0035.jpeg,,,Pearl V. Turner photo 115,Pearl V. Turner,8/x/1914,Film photo of a mountains reflecting in a lake; no caption,,Colorado,,,"Pg 35, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll116,nspc_pearlVTurner_album01_0035.jpeg,,,Pearl V. Turner photo 116,Pearl V. Turner,8/x/1914,Film photo of mountains flanking a field; no caption,,Colorado,,,"Pg 35, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll117,nspc_pearlVTurner_album01_0035.jpeg,,,Pearl V. Turner photo 117,Pearl V. Turner,8/x/1914,Film photo of a mountain and trees; no caption,,Colorado,,,"Pg 35, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll118,nspc_pearlVTurner_album01_0036.jpeg,,,Pearl V. Turner photo 118,Pearl V. Turner,8/21/1914,"Film photo of a person with a pack of horses in the forest; caption ""Pack Train on Fall River Trail"" ",,"Fall River Trail, Colorado",,,"Pg 36, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll119,nspc_pearlVTurner_album01_0036.jpeg,,,Pearl V. Turner photo 119,Pearl V. Turner,8/21/1914,"Film photo of a dirt road with people walking; caption ""Convict Road""",,Colorado,,,"Pg 36, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll120,nspc_pearlVTurner_album01_0036.jpeg,,,Pearl V. Turner photo 120,Pearl V. Turner,8/21/1914,"Film photo of people standing in a shop door; caption ""Blacksmith Shop of Convicts""",,Colorado,,,"Pg 36, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll121,nspc_pearlVTurner_album01_0036.jpeg,,,Pearl V. Turner photo 121,Pearl V. Turner,8/21/1914,"Film photo of a car with camping cargo and people; caption ""Cars met us and took our baggage on""",,Colorado,,,"Pg 36, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll122,nspc_pearlVTurner_album01_0037.jpeg,,,Pearl V. Turner photo 122,Pearl V. Turner,8/21/1914,"Film photo of a car in a ditch with people; caption ""Some didn't""",,Colorado,,,"Pg 37, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll123,nspc_pearlVTurner_album01_0037.jpeg,,,Pearl V. Turner photo 123,Pearl V. Turner,8/21/1914,Film photo of a cabin with people on horses in front; no caption,,Colorado,,,"Pg 37, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll124,nspc_pearlVTurner_album01_0037.jpeg,,,Pearl V. Turner photo 124,Pearl V. Turner,8/21/1914,"Film photo of people gathered in campsite; caption ""Last camp"" ",,Colorado,,,"Pg 37, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll125,nspc_pearlVTurner_album01_0037.jpeg,,,Pearl V. Turner photo 125,Pearl V. Turner,8/21/1914,"Film photo of people sleeping on the ground of a campsite with cars and a cabin; caption ""Last night out"" ",,Colorado,,,"Pg 37, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll126,nspc_pearlVTurner_album01_0038.jpeg,,,Pearl V. Turner photo 126,Pearl V. Turner,8/21/1914,"Film photo of a building with trees; caption ""Horseshoe Inn""",,Colorado,,,"Pg 38, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll127,nspc_pearlVTurner_album01_0038.jpeg,,,Pearl V. Turner photo 127,Pearl V. Turner,8/21/1914,"Film photo of a man standing with a tree; caption ""Enos Mills addressed us""",,Colorado,,,"Pg 38, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll128,nspc_pearlVTurner_album01_0038.jpeg,,,Pearl V. Turner photo 128,Pearl V. Turner,8/21/1914,"Film photo of people entering a cabin with cars in front; caption ""We slept inside on floor in our sleeping bags"" ",,Colorado,,,"Pg 38, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,Image; StillImage,image/jpeg,,,
coll129,nspc_pearlVTurner_album01_0039.jpeg,,,Pearl V. Turner; songbook page 1,Colorado Mountain Club,August 1914,Cover page of the Colorado Mountain Club's songbook,,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll130,nspc_pearlVTurner_album01_0040.jpeg,,,Pearl V. Turner; songbook page 2,Colorado Mountain Club,August 1914,Songs 1-5 of the songbook with lyrics,,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll131,nspc_pearlVTurner_album01_0041.jpeg,,,Pearl V. Turner; songbook page 3,Colorado Mountain Club,August 1914,Songs 6-9 of the songbook with lyrics,,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll132,nspc_pearlVTurner_album01_0042.jpeg,,,Pearl V. Turner; songbook page 4,Colorado Mountain Club,August 1914,Songs 10-14 of the songbook with lyrics,,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll133,nspc_pearlVTurner_album01_0043.jpeg,,,Pearl V. Turner; songbook page 5,Colorado Mountain Club,August 1914,Songs 15-18 of the songbook with lyrics,,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll134,nspc_pearlVTurner_album01_0044.jpeg,,,Pearl V. Turner; songbook page 6,Colorado Mountain Club,August 1914,Songs 19-22 of the songbook with lyrics,,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll135,nspc_pearlVTurner_album01_0045.jpeg,,,Manilla Folder,,,University of Colorado Historical Collections manilla folder,,,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll136,nspc_pearlVTurner_album01_0046.jpeg,,,Colorado Mountain Club Third Outing Itinterary; page 1,Colorado Mountain Club,August 1914,"Cover page of the itinerary with plans for August 10, 11, and 12, 1914",,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll137,nspc_pearlVTurner_album01_0047.jpeg,,,Colorado Mountain Club Third Outing Itinterary; page 2,Colorado Mountain Club,August 1914,"Pages of the itinerary with plans for August 13-21, 1914",,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll138,nspc_pearlVTurner_album01_0048.jpeg,,,Colorado Mountain Club Third Outing Itinterary; page 3,Colorado Mountain Club,August 1914,"Final page of the itinerary with plans for August 22 and ""shavings""",,Colorado,,,"Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll139,nspc_pearlVTurner_album01_0049.jpeg,,,Pearl V. Turner journal page 1,Pearl V. Turner,8/10/1914,Page 1 of Pearl V. Turner's journal; orginal typewritten copy,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll140,nspc_pearlVTurner_album01_0050.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll141,nspc_pearlVTurner_album01_0051.jpeg,,,Pearl V. Turner journal page 2,Pearl V. Turner,8/10/1914,Page 2 of Pearl V. Turner's journal; original typewritten copy,,"Adam Falls, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll142,nspc_pearlVTurner_album01_0055.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll143,nspc_pearlVTurner_album01_0053.jpeg,,,Pearl V. Turner journal page 3,Pearl V. Turner,8/12/1914 ; 8/13/1914,Page 3 of Pearl V. Turner's journal; original typewritten copy,,"Ute Mountain, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll144,nspc_pearlVTurner_album01_0054.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll145,nspc_pearlVTurner_album01_0055.jpeg,,,Pearl V. Turner journal page 4,Pearl V. Turner,8/13/1914 ; 8/14/1914,Page 4 of Pearl V. Turner's journal; original typewritten copy,,"Arapaho National Forest, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll146,nspc_pearlVTurner_album01_0056.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll147,nspc_pearlVTurner_album01_0057.jpeg,,,Pearl V. Turner journal page 5,Pearl V. Turner,8/14/1914,Page 5 of Pearl V. Turner's journal; original typewritten copy,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll148,nspc_pearlVTurner_album01_0058.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll149,nspc_pearlVTurner_album01_0059.jpeg,,,Pearl V. Turner journal page 6,Pearl V. Turner,8/14/1914 ; 8/15/1914,Page 6 of Pearl V. Turner's journal; original typewritten copy,,"Bennett Falls, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll150,nspc_pearlVTurner_album01_0060.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll151,nspc_pearlVTurner_album01_0061.jpeg,,,Pearl V. Turner journal page 7,Pearl V. Turner,8/15/1914,Page 7 of Pearl V. Turner's journal; original typewritten copy,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll152,nspc_pearlVTurner_album01_0062.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll153,nspc_pearlVTurner_album01_0063.jpeg,,,Pearl V. Turner journal page 8,Pearl V. Turner,8/15/1914 ; 8/16/1914,Page 8 of Pearl V. Turner's journal; original typewritten copy,,"Mount Lulu, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll154,nspc_pearlVTurner_album01_0064.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll155,nspc_pearlVTurner_album01_0065.jpeg,,,Pearl V. Turner journal page 9,Pearl V. Turner,8/16/1914 ; 8/17/1914,Page 9 of Pearl V. Turner's journal; original typewritten copy,,"Mount Richthofen, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll156,nspc_pearlVTurner_album01_0066.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll157,nspc_pearlVTurner_album01_0067.jpeg,,,Pearl V. Turner journal page 10,Pearl V. Turner,8/17/1914,Page 10 of Pearl V. Turner's journal; original typewritten copy,,"Mount Richthofen, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll158,nspc_pearlVTurner_album01_0068.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll159,nspc_pearlVTurner_album01_0069.jpeg,,,Pearl V. Turner journal page 11,Pearl V. Turner,8/17/1914 ; 8/18/1914,Page 11 of Pearl V. Turner's journal; original typewritten copy,,"Specimen Mountain, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll160,nspc_pearlVTurner_album01_0070.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll161,nspc_pearlVTurner_album01_0071.jpeg,,,Pearl V. Turner journal page 12,Pearl V. Turner,8/18/1914,Page 12 of Pearl V. Turner's journal; original typewritten copy,,"Specimen Mountain, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll162,nspc_pearlVTurner_album01_0072.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll163,nspc_pearlVTurner_album01_0073.jpeg,,,Pearl V. Turner journal page 13a,Pearl V. Turner,8/18/1914,Page 13a of Pearl V. Turner's journal; original typewritten copy; labeled page 13,,"Specimen Mountain, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll164,nspc_pearlVTurner_album01_0074.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll165,nspc_pearlVTurner_album01_0075.jpeg,,,Pearl V. Turner journal page 13b,Pearl V. Turner,8/18/1914,Page 13b of Pearl V. Turner's journal; original typewritten copy; labeled page 13,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll166,nspc_pearlVTurner_album01_0076.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll167,nspc_pearlVTurner_album01_0077.jpeg,,,Pearl V. Turner journal page 14,Pearl V. Turner,8/18/1914 ; 8/19/1914,Page 14 of Pearl V. Turner's journal; original typewritten copy,,"Fall River, Colorado",,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
coll168,nspc_pearlVTurner_album01_0078.jpeg,,,Pearl V. Turner blank journal page,Pearl V. Turner,August 1914,Blank page in journal with University of Colorado Historical Collections stamp; back of paper,,Colorado,,,"Pg 41, Pearl V. Turner Collection, University of Colorado Boulder, Rare and Distinctive Collections",pgx,,,,,
